tract2,FIPS,county,sqmi,pop15den,pop90,pop00,pop15,nhw90,nhw00,nhw15,blk90,blk00,blk15,asian90,asian00,asian15,hisp90,hisp00,hisp15,lths90,lths00,lths15,col90,col00,col15,jobs15,povt90,povt00,povt15,inc15,inc90,inc00,rent90,rent00,rent15,burd90,burd00,burd15,mgr90,mgr00,mgr15,hcv00,hcv15,chg_mgr15,chg_nhw00,chg_nhw15,chg_lths00,chg_lths15,chg_col00,chg_col15,chg_inc00,chg_inc15,chg_burd00,chg_burd15,chg_mgr00,chg_hcv15,race90,race00,race15,disadv00,disadv15,gent00,gent15,disadv,gent,job15den
6037104822,06037104822,37,0.2350227,10943.62374,1923.759249,2272.107933,2572,0.093656824,0.054543224,0.022939347,0.023658015,0.012285471,0.016718507,0.043797358,0.042325204,0.08281493,0.838690345,0.882155701,0.874027994,0.644648584,0.689228095,0.559023066,0.034936489,0.049812608,0.082089552,838,0.178058032,0.219579143,0.298431373,49063,59769.42589,45590.08717,0.438418467,0.576385371,0.628664495,0.449218477,0.450375841,0.676165803,1141.964134,970.4109556,1341,0.018896762,0.057003257,370.5890444,-0.0391136,-0.031603877,0.044579511,-0.130205029,0.014876119,0.032276944,-14179.33871,3472.912829,0.001157364,0.225789962,-171.5531787,0.038106496,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,1,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3565.613024
6037106010,06037106010,37,0.9733628,3072.852178,3202.166255,2866.406172,2991,0.475545558,0.277326071,0.170845871,0.058520321,0.086470487,0.022734871,0.050069115,0.041217936,0.060514878,0.414677635,0.580747137,0.695419592,0.247341174,0.226609125,0.22734255,0.185816338,0.20049643,0.221710189,312,0.062153125,0.087358516,0.23649782,73177,87644.70287,72156.21082,0.26422634,0.293089011,0.276273023,0.537125992,0.431692277,0.823529412,1283.831956,1180.184694,1622,0.005362771,0.003250271,441.8153065,-0.198219487,-0.1064802,-0.02073205,0.000733425,0.014680092,0.02121376,-15488.49205,1020.789178,-0.105433715,0.391837135,-103.647262,-0.0021125,05. No Majority,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,320.5382412
6037106020,06037106020,37,0.7764271,8087.043845,3265.077145,5060,6279,0.474004354,0.228296357,0.132982959,0.058747281,0.033866254,0.013537187,0.050219246,0.036272993,0.027552158,0.415844725,0.674230668,0.818601688,0.246907366,0.331710286,0.352718078,0.186261873,0.115642118,0.16460177,173,0.062267547,0.120734459,0.092963616,69128,87808.61424,78664.45734,0.265659692,0.236790624,0.118347339,0.536929989,0.542699725,0.538461538,1286.173169,1022.579447,1480,0.007827789,0.00140056,457.4205534,-0.245707997,-0.095313398,0.08480292,0.021007792,-0.070619755,0.048959652,-9144.156903,-9536.457335,0.005769736,-0.004238186,-263.5937222,-0.006427229,05. No Majority,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,222.8155097
6037106111,06037106111,37,1.472798,3269.966418,3425.290342,3869,4816,0.567816898,0.369346084,0.219892027,0.046937757,0.046782114,0.016403654,0.065936667,0.054536056,0.056478405,0.318444867,0.501938485,0.650332226,0.150368385,0.172371134,0.22488945,0.209413593,0.214020619,0.242893241,692,0.059887301,0.062304484,0.11627907,82386,97823.61418,84657.99264,0.091859135,0.108454313,0.113318617,0.469361731,0.566929134,0.331168831,1761.05427,1534.557312,2034,0.010247652,0.002207506,499.4426877,-0.198470814,-0.149454058,0.022002749,0.052518316,0.004607025,0.028872622,-13165.62154,-2271.992644,0.097567402,-0.235760303,-226.496958,-0.008040146,01. Majority NHW,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,469.8539786
6037106112,06037106112,37,1.246201,4821.85458,2794.03283,4753,6009,0.522896188,0.25352409,0.159760359,0.026852074,0.037029245,0.009152937,0.029968832,0.016831475,0.101181561,0.418844404,0.678729224,0.712930604,0.375431862,0.359021183,0.276294278,0.111324376,0.126369613,0.232425068,4066,0.073759958,0.065459306,0.16125726,71643,87037.07657,79728.83531,0.135770238,0.171331637,0.153183024,0.365384615,0.415841584,0.601731602,1558.894391,1465.743083,1819,0.014418999,0.00198939,353.256917,-0.269372098,-0.093763731,-0.016410678,-0.082726905,0.015045237,0.106055455,-7308.241265,-8085.835309,0.050456969,0.185890018,-93.1513081,-0.012429609,01. Majority NHW,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,3262.716047
6037106113,06037106113,37,0.5552779,6222.109686,4009.392621,3084,3455,0.369455362,0.264915694,0.141534009,0.055446378,0.038261997,0.024891462,0.034390792,0.035343709,0.090882779,0.541409351,0.649156939,0.745296671,0.396817504,0.369098712,0.283978398,0.135007459,0.097103004,0.221422142,590,0.116255736,0.079470199,0.091707022,68661,70834.51205,81772.21577,0.3932797,0.186951066,0.148268398,0.503008424,0.395973154,0.554744526,981.786761,1555.201581,1250,0.006273526,0.004329004,-305.201581,-0.104539668,-0.123381685,-0.027718791,-0.085120315,-0.037904455,0.124319138,10937.70373,-13111.21577,-0.107035269,0.158771371,573.41482,-0.001944521,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,1062.531032
6037106114,06037106114,37,0.3904404,15177.73263,3176.604911,5137.284295,5926,0.367099355,0.135504235,0.06159298,0.054686474,0.05839903,0.057711779,0.034087148,0.024724379,0.034255822,0.544791888,0.771052629,0.845426932,0.398782445,0.520839554,0.38093833,0.134087613,0.078420321,0.152847448,654,0.116057827,0.151083687,0.221339779,46985,70761.14062,54325.97669,0.390573183,0.525075173,0.571428571,0.502108977,0.448785957,0.697247706,984.8978936,953.7692911,1110,0.033256097,0.030799476,156.2307089,-0.23159512,-0.073911255,0.122057109,-0.139901224,-0.055667292,0.074427126,-16435.16392,-7340.976695,-0.053323019,0.248461749,-31.12860248,-0.002456621,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,1,1,0,Disadvantaged 2000-2015 Only,"Disadvantaged, Did Not Gentrify",1675.03158
6037106403,06037106403,37,0.4268973,8322.844862,5269.957718,3619,3553,0.303497502,0.135396518,0.079650999,0.079229122,0.00939486,0.000562905,0.038258387,0.014921249,0.028708134,0.579157724,0.835037303,0.886574726,0.399289701,0.602344895,0.415204678,0.102739726,0.06741573,0.056230319,310,0.165234429,0.074978939,0.053389831,58704,65277.3475,72821.75398,0.469315888,0.214731586,0.185863874,0.517684887,0.412790698,0.633802817,1208.758969,1339.124901,1917,0.004993758,0.001308901,577.8750988,-0.168100983,-0.055745519,0.203055194,-0.187140217,-0.035323996,-0.011185411,7544.406488,-14117.75398,-0.10489419,0.221012119,130.365932,-0.003684857,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,726.1699711
6037106405,06037106405,37,0.4518002,8466.13171,3407.847497,3677,3825,0.544475767,0.311655052,0.157124183,0.048401569,0.058859609,0.047843137,0.043369994,0.037662937,0.026405229,0.362432571,0.578182981,0.764705882,0.265496307,0.286078673,0.370173103,0.167146402,0.15581705,0.104305371,437,0.057039683,0.126378101,0.329742512,45341,80890.02046,71860.01999,0.20570299,0.242169712,0.461751152,0.547360006,0.404982709,0.612774451,1162.401309,1150.475964,1168,0.005167563,0.011981567,17.52403606,-0.232820714,-0.154530869,0.020582366,0.08409443,-0.011329352,-0.051511679,-9030.000467,-26519.01999,-0.142377297,0.207791742,-11.92534507,0.006814004,01. Majority NHW,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,967.2417144
6037106406,06037106406,37,0.8047528,6828.18376,3724.173764,4412.593828,5495,0.584173191,0.326591391,0.200181984,0.042574104,0.046846297,0.045131938,0.03951192,0.03611618,0.090081893,0.332344259,0.57706737,0.654049136,0.275017323,0.31054382,0.187868576,0.15735541,0.137436423,0.231957315,329,0.05410954,0.143329206,0.075341219,68671,77449.77008,71733.33547,0.176270397,0.220211913,0.231902627,0.555075117,0.389653084,0.602209945,1073.509877,1133.457131,1701,0.005083384,0.001921845,567.5428688,-0.2575818,-0.126409407,0.035526497,-0.122675244,-0.019918987,0.094520893,-5716.434614,-3062.335469,-0.165422032,0.21255686,59.947254,-0.003161539,01. Majority NHW,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,408.8211933
6037106407,06037106407,37,0.08962474,32256.7184,842.6388787,2344,2891,0.304019782,0.142294747,0.202006226,0.079166384,0.092389098,0.099619509,0.038295024,0.033524252,0.046350744,0.578657495,0.717905881,0.648564511,0.398789276,0.513838592,0.35395189,0.103014014,0.091383155,0.117411226,847,0.164905022,0.259038427,0.25465376,33696,65354.21185,43393.4419,0.468626186,0.676481119,0.710526316,0.517721835,0.516409314,0.726631393,1208.908644,880.9091179,1261,0.087095492,0.115288221,380.0908821,-0.161725034,0.059711479,0.115049316,-0.159886702,-0.011630858,0.02602807,-21960.76995,-9697.441901,-0.001312521,0.21022208,-327.9995264,0.028192728,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,1,1,0,Disadvantaged 2000-2015 Only,"Disadvantaged, Did Not Gentrify",9450.515561
6037106408,06037106408,37,0.08838728,44214.50688,1380.874574,3246,3908,0.363493949,0.16213231,0.027123849,0.072022153,0.078889929,0.020470829,0.042467068,0.03415829,0.050153531,0.521692607,0.70783157,0.903275333,0.34321865,0.469453863,0.411447084,0.13347278,0.097295073,0.095032397,77,0.127972838,0.22627383,0.303888746,41227,73769.27823,51628.2887,0.392910501,0.574278567,0.834016393,0.522566671,0.518929043,0.609336609,1228.500045,894.6895393,1181,0.068670347,0.008196721,286.3104607,-0.201361639,-0.135008462,0.126235213,-0.058006779,-0.036177708,-0.002262675,-22140.98953,-10401.2887,-0.003637628,0.090407566,-333.8105054,-0.060473626,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,1,1,0,Disadvantaged 2000-2015 Only,"Disadvantaged, Did Not Gentrify",871.1660773
6037106510,06037106510,37,2.20997,2330.800871,5633.958181,3651.945472,5151,0.442601681,0.345718581,0.187536401,0.048775415,0.121860921,0.052417006,0.030949023,0.044698744,0.059017666,0.476280238,0.464984299,0.694039992,0.324019067,0.178419215,0.191375511,0.13629043,0.221759884,0.284545168,2969,0.059762786,0.081238479,0.100940439,82870,81329.91764,83617.86604,0.197262548,0.238385394,0.309554974,0.45307873,0.297428439,0.505285412,1460.33518,1231.873207,1603,0.003082306,0.009162304,371.1267933,-0.0968831,-0.15818218,-0.145599851,0.012956296,0.085469454,0.062785285,2287.948402,-747.8660393,-0.155650291,0.207856973,-228.4619732,0.006079997,05. No Majority,05. No Majority,03. Majority Hisp,0,0,1,0,,,1343.457151
6037106520,06037106520,37,0.8517005,6936.710733,2195.726973,5717,5908,0.442544026,0.187860766,0.114251862,0.048777398,0.018541193,0.004062288,0.030913468,0.008221095,0.005924171,0.476371472,0.773657513,0.868821936,0.324086604,0.548267327,0.368830472,0.136220117,0.061262376,0.083422747,3685,0.059767571,0.1330373,0.213270142,60857,81317.4413,62990.47568,0.197291199,0.198550725,0.322747415,0.453089245,0.354014599,0.645308924,1460.36382,1124.424506,1539,0.010144928,0.002215657,414.5754941,-0.25468326,-0.073608904,0.224180723,-0.179436855,-0.074957741,0.022160371,-18326.96561,-2133.475685,-0.099074646,0.291294326,-335.9393142,-0.00792927,05. No Majority,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,4326.638296
6037106603,06037106603,37,5.905456,551.354544,3246.490659,3050.054528,3256,0.677668044,0.576860044,0.549447174,0.020384748,0.031137332,0.034090909,0.217418685,0.251065225,0.192567568,0.082968735,0.102917081,0.16492629,0.074376306,0.060009376,0.06922012,0.426712768,0.558368495,0.539916936,260,0.049079857,0.045889732,0.019765287,94695,148903.279,143326.9214,0.040403275,0.066736183,0.143149284,0.401290022,0.46875,0.457142857,1736.854667,2383.724901,2842,0,0,458.2750988,-0.100808,-0.02741287,-0.01436693,0.009210744,0.131655727,-0.018451559,-5576.357587,-48631.92142,0.067459978,-0.011607143,646.8702344,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,1,0,,,44.02708275
6037106604,06037106604,37,1.005433,4612.937908,4354.667323,4667.763137,4638,0.244824759,0.127340049,0.10931436,0.023570404,0.028594939,0.007977577,0.041196967,0.078996091,0.051530832,0.688665731,0.745937041,0.837429927,0.456207716,0.415867159,0.314748201,0.116291827,0.140221402,0.121582734,3205,0.181732872,0.172500004,0.262678804,51250,65751.82791,71225.18692,0.415953326,0.402871602,0.545691906,0.506080449,0.375262055,0.578947368,1212.277918,886.3272727,1256,0.019425675,0.020017406,369.6727273,-0.11748471,-0.01802569,-0.040340558,-0.101118957,0.023929576,-0.018638668,5473.359005,-19975.18692,-0.130818395,0.203685314,-325.9506454,0.000591732,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,3187.681327
6037106641,06037106641,37,0.4384159,4892.614524,2373.033209,2335,2145,0.775707899,0.659100642,0.629370629,0.020119225,0.026980728,0.013519814,0.124441133,0.167880086,0.201864802,0.071162447,0.098501071,0.107692308,0.080707573,0.08248731,0.043119848,0.393587617,0.465736041,0.585922638,233,0.031238379,0.011460102,0.02983683,110000,138611.6589,125394.689,0.09942857,0.114583333,0.0625,0.356321839,0.659090909,0.622222222,1761.233957,2294.266403,3182,0,0,887.7335968,-0.116607256,-0.029730013,0.001779736,-0.039367462,0.072148423,0.120186597,-13216.96988,-15394.68901,0.30276907,-0.036868687,533.0324466,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,1,0,,,531.4588271
6037106642,06037106642,37,0.6091129,5618.00612,2918.924437,3042,3422,0.812483127,0.675719377,0.523670368,0.019965612,0.037609873,0.027177089,0.087030795,0.109335114,0.08679135,0.075784747,0.129796568,0.246054939,0.065784466,0.09746807,0.050704225,0.397796556,0.427756711,0.35331992,197,0.052226378,0.032043807,0.026939971,95625,120939.5425,99848.94592,0.050342516,0.060647631,0.100719424,0.374523858,0.278443869,0.866071429,1761.233957,2053.091957,3017,0.001193873,0.000899281,963.908043,-0.13676375,-0.152049009,0.031683605,-0.046763845,0.029960155,-0.074436792,-21090.59653,-4223.945919,-0.096079989,0.58762756,291.8580004,-0.000294592,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,1,0,,,323.4211589
6037106643,06037106643,37,1.672861,2841.240246,3131.378778,3879.997195,4753,0.726110809,0.644298803,0.556069851,0.0190127,0.037536703,0.071533768,0.165136831,0.178354447,0.172312224,0.08580098,0.098453407,0.100147275,0.080586179,0.076992025,0.082666667,0.489963081,0.47219453,0.548444444,452,0.035752905,0.047233739,0.015148327,132639,154186.154,151998.0345,0.07123087,0.049758903,0.076347305,0.064709953,0.68432819,0,1761.233957,2443.43237,1904,0.000176139,0,-539.43237,-0.081812006,-0.088228952,-0.003594154,0.005674642,-0.017768551,0.076249915,-2188.119513,-19359.03446,0.619618237,-0.68432819,682.1984135,-0.000176139,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,1,0,,,270.1957903
6037106645,06037106645,37,0.9760396,3419.943207,3147.529812,2990.183096,3338,0.705165995,0.626279758,0.743259437,0.018481524,0.033976829,0.019472738,0.12311563,0.156177897,0.100958658,0.15228361,0.144979175,0.100659077,0.175602553,0.104622475,0.03045903,0.329344374,0.389732571,0.584298584,198,0.060299164,0.048455294,0.075793889,106488,129178.3034,108427.0717,0.096332293,0.122835302,0.058515284,0.454692878,0.526963532,0.71641791,1527.455529,1768.850919,2316,0.002538078,0,547.1490811,-0.078886236,0.116979679,-0.070980078,-0.074163445,0.060388196,0.194566014,-20751.23173,-1939.0717,0.072270655,0.189454378,241.3953895,-0.002538078,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,1,0,,,202.8606216
6037106646,06037106646,37,0.5699691,6472.28069,3196.192002,3121.741359,3689,0.703170486,0.574979666,0.470046083,0.023508166,0.036424971,0.031986988,0.121343144,0.15103897,0.175386284,0.148438883,0.202925407,0.32149634,0.178687082,0.125757994,0.159387831,0.28610025,0.325502561,0.306457633,830,0.048600875,0.062085568,0.058201058,84250,115196.0612,100988.3766,0.129973866,0.140592745,0.172307692,0.458431957,0.461993964,0.880952381,1655.146052,1714.678092,2370,0.002476574,0.001025641,655.3219078,-0.128190819,-0.104933583,-0.052929088,0.033629837,0.039402311,-0.019044928,-14207.68461,-16738.37659,0.003562007,0.418958417,59.53204034,-0.001450933,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,1,0,,,1456.219293
6037106648,06037106648,37,0.3061524,13045.79027,1867.331963,3663,3994,0.242662555,0.118941215,0.023785679,0.023387554,0.034891715,0.007511267,0.04089362,0.067720866,0.004757136,0.691356173,0.763148802,0.952178267,0.459021644,0.467916137,0.435561381,0.115566056,0.086404066,0.076452599,198,0.182420919,0.144546873,0.309141135,39063,65570.87989,75627.8439,0.417014808,0.293090914,0.484390735,0.505888602,0.473945409,0.700623701,1209.58854,872.5644269,946,0.005090909,0.018126888,73.43557312,-0.12372134,-0.095155537,0.008894493,-0.032354757,-0.02916199,-0.009951467,10056.964,-36564.8439,-0.031943193,0.226678291,-337.0241132,0.013035979,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,646.7367233
6037106649,06037106649,37,0.4280842,6206.722883,1263.200669,2330.689995,2657,0.241783628,0.119308499,0.127963869,0.023313227,0.034349554,0.010538201,0.04077031,0.068363126,0.235980429,0.692449844,0.762444701,0.599924727,0.460167019,0.464609435,0.217539863,0.11527064,0.090261536,0.308656036,234,0.182700611,0.146884535,0.105758374,80417,65497.18899,75215.35198,0.417447163,0.301945609,0.159379408,0.50581074,0.464074765,0.433628319,1208.497148,874.2532562,1533,0.006158913,0.007052186,658.7467438,-0.122475129,0.00865537,0.004442415,-0.247069571,-0.025009104,0.218394501,9718.162982,5201.648024,-0.041735976,-0.030446446,-334.2438915,0.000893273,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,546.6214357
6037107010,06037107010,37,0.2643564,11787.11769,2733.10822,3225,3116,0.235824936,0.095193798,0.040757381,0.014438261,0.010232558,0,0.024063769,0.014263566,0.020539153,0.720860299,0.869457364,0.934210526,0.557400113,0.597319347,0.445833333,0.079628588,0.02972028,0.0890625,475,0.135725194,0.191246432,0.199870424,53162,72108.41759,59277.95505,0.285807717,0.222900763,0.259109312,0.389016018,0.287671233,0.640625,1416.376958,1241.408696,1478,0.01221374,0.004048583,236.5913043,-0.140631138,-0.054436417,0.039919235,-0.151486014,-0.049908308,0.05934222,-12830.46254,-6115.955047,-0.101344785,0.352953767,-174.9682624,-0.008165157,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,1796.816722
6037107020,06037107020,37,0.3840929,14447.02571,3923.216089,4299,5549,0.235501054,0.08118167,0.041268697,0.014433171,0.01767853,0.006307443,0.023996674,0.015119795,0.080735268,0.721270059,0.876482903,0.875653271,0.557276949,0.542448615,0.353621592,0.07944823,0.069705094,0.167997797,161,0.135868429,0.141232227,0.193501805,71086,72060.11235,66574.9293,0.287193979,0.295047418,0.25433526,0.38918476,0.328571429,0.493506494,1412.11433,1028.084585,1692,0.015806112,0.009909166,663.915415,-0.154319384,-0.039912973,-0.014828334,-0.188827023,-0.009743136,0.098292703,-5485.183049,4511.070699,-0.060613331,0.164935065,-384.0297451,-0.005896946,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,0,0,1,0,,,419.1694249
6037108101,06037108101,37,0.4357673,5491.46299,2418.999992,2251,2393,0.721785862,0.677920924,0.608441287,0.010748243,0.014660151,0.018804847,0.213311286,0.214571302,0.216046803,0.053327822,0.05330964,0.145842039,0.065403423,0.083234245,0.058591549,0.405256724,0.398929845,0.530140845,198,0.04158256,0.037958115,0.025908901,113750,124155.6391,89824.78545,0.068062827,0.102171137,0.136762861,0.25,0.6125,0.550458716,1761.233957,2415.379447,3467,0,0,1051.620553,-0.043864938,-0.069479637,0.017830822,-0.024642696,-0.006326878,0.131211,-34330.85361,23925.21455,0.3625,-0.062041284,654.1454901,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,1,0,,,454.3709452
